,exp,hp,meta,mean,std,dist,upper,lower
1997,Model<br>Architecture,-0.1,rank,0.5122501167618143,0.18600812967895666,SEMANTIC,0.698258246440771,0.3262419870828577
1996,Model<br>Architecture,-0.1,gain,0.6821705426356589,0.3924349219407675,SEMANTIC,1.0746054645764265,0.2897356206948914
1099,Co-Training<br>Data,-0.1,weightedtau,0.020884757911736915,0.18926520349088716,KLD-PP:NS-W:SN-1000-BINS,0.21014996140262407,-0.16838044557915025
1098,Co-Training<br>Data,-0.1,regret,0.1822101078609281,0.16651345406859464,KLD-PP:NS-W:SN-1000-BINS,0.3487235619295227,0.015696653792333454
1097,Co-Training<br>Data,-0.1,rank,0.5133374808115925,0.18998691087431346,KLD-PP:NS-W:SN-1000-BINS,0.703324391685906,0.323350569937279
1096,Co-Training<br>Data,-0.1,gain,0.6666666666666666,0.3960590171906697,KLD-PP:NS-W:SN-1000-BINS,1.0627256838573365,0.2706076494759969
1095,Co-Training<br>Data,-0.1,delta,0.00965327093767566,0.03501532321627015,KLD-PP:NS-W:SN-1000-BINS,0.044668594153945806,-0.02536205227859449
2087,Model<br>Architecture,-0.1,rank,0.4856805602534483,0.1664763377485893,VDNA-PP:NN-1000-BINS,0.6521568980020376,0.319204222504859
2625,Pretraining<br>Data,-0.1,delta,-0.012218078439549874,0.03781807960790915,KLD-PP:NS-W:TS-100-BINS,0.025600001168359275,-0.05003615804745903
2626,Pretraining<br>Data,-0.1,gain,0.36046511627906974,0.3833635666818196,KLD-PP:NS-W:TS-100-BINS,0.7438286829608893,-0.022898450402749848
2627,Pretraining<br>Data,-0.1,rank,0.6738641640118228,0.19400458259339018,KLD-PP:NS-W:TS-100-BINS,0.867868746605213,0.47985958141843266
2628,Pretraining<br>Data,-0.1,regret,0.1926315146869884,0.17562441469794526,KLD-PP:NS-W:TS-100-BINS,0.3682559293849337,0.017007099989043123
825,Co-Training<br>Data,-0.1,delta,0.008528548848721418,0.035899236115494434,FID,0.04442778496421585,-0.027370687266773018
826,Co-Training<br>Data,-0.1,gain,0.6550387596899223,0.370294616562509,FID,1.0253333762524313,0.2847441431274133
827,Co-Training<br>Data,-0.1,rank,0.5178454125901915,0.1836067825453985,FID,0.70145219513559,0.33423863004479293
828,Co-Training<br>Data,-0.1,regret,0.17767638627677593,0.16583357600509216,FID,0.3435099622818681,0.011842810271683768
829,Co-Training<br>Data,-0.1,weightedtau,-0.042895717106210936,0.17291291830472488,FID,0.13001720119851395,-0.2158086354109358
375,Augmentation<br>Policy,-0.1,delta,0.0041775041156345,0.04906940183955439,KLD-PP:NS-W:SN-1000-BINS,0.05324690595518889,-0.04489189772391989
376,Augmentation<br>Policy,-0.1,gain,0.6472868217054264,0.4101797825592674,KLD-PP:NS-W:SN-1000-BINS,1.0574666042646939,0.237107039146159
2629,Pretraining<br>Data,-0.1,weightedtau,0.1601186726114998,0.15904639591725805,KLD-PP:NS-W:TS-100-BINS,0.31916506852875787,0.0010722766942417583
1815,Model<br>Architecture,-0.1,delta,0.002607178549433867,0.03510849492741346,KLD-PP:NS-W:SN-1000-BINS,0.03771567347684733,-0.032501316377979594
1816,Model<br>Architecture,-0.1,gain,0.6821705426356588,0.350189404378614,KLD-PP:NS-W:SN-1000-BINS,1.0323599470142728,0.3319811382570448
1817,Model<br>Architecture,-0.1,rank,0.5095506107813907,0.1923822784302498,KLD-PP:NS-W:SN-1000-BINS,0.7019328892116405,0.31716833235114095
1818,Model<br>Architecture,-0.1,regret,0.18927419235259837,0.15527281947957045,KLD-PP:NS-W:SN-1000-BINS,0.34454701183216885,0.03400137287302793
377,Augmentation<br>Policy,-0.1,rank,0.5695702486016632,0.16110279571098118,KLD-PP:NS-W:SN-1000-BINS,0.7306730443126443,0.408467452890682
2088,Model<br>Architecture,-0.1,regret,0.20026569019097323,0.18136370361156462,VDNA-PP:NN-1000-BINS,0.38162939380253785,0.018901986579408614
1729,Model<br>Architecture,-0.1,weightedtau,0.02948846145918924,0.13418086026993686,KLD-PP:NS-1000-BINS,0.1636693217291261,-0.10469239881074763
2448,Pretraining<br>Data,-0.1,regret,0.1926961601317603,0.17572156360330793,KLD-PP:NS-1000-BINS,0.3684177237350682,0.016974596528452374
195,Augmentation<br>Policy,-0.1,delta,0.003439204829915865,0.05320829737446101,KLD-PP:NN,0.05664750220437688,-0.049769092544545146
2355,Pretraining<br>Data,-0.1,delta,-0.012362997314726653,0.03759764708792969,KLD-PP:NN,0.025234649773203034,-0.049960644402656344
